value_set_member_id,concept_id,status,last_update_date,last_update_note,code,code_description,coding_system_id,coding_system_version,include_descendants,comment
2038,22,active,2024-03-21,,S72126B,"Nondisplaced fracture of lesser trochanter of unspecified femur, initial encounter for open fracture type I or II",2,2024,false,
2039,22,active,2024-03-21,,S72126C,"Nondisplaced fracture of lesser trochanter of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",2,2024,false,
2040,22,active,2024-03-21,,S72126D,"Nondisplaced fracture of lesser trochanter of unspecified femur, subsequent encounter for closed fracture with routine healing",2,2024,false,
2041,22,active,2024-03-21,,S72126E,"Nondisplaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type I or II with routine healing",2,2024,false,
2042,22,active,2024-03-21,,S72126F,"Nondisplaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",2,2024,false,
2043,22,active,2024-03-21,,S72126G,"Nondisplaced fracture of lesser trochanter of unspecified femur, subsequent encounter for closed fracture with delayed healing",2,2024,false,
2044,22,active,2024-03-21,,S72126H,"Nondisplaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing",2,2024,false,
2045,22,active,2024-03-21,,S72126J,"Nondisplaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",2,2024,false,
2046,22,active,2024-03-21,,S72126K,"Nondisplaced fracture of lesser trochanter of unspecified femur, subsequent encounter for closed fracture with nonunion",2,2024,false,
2047,22,active,2024-03-21,,S72126M,"Nondisplaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",2,2024,false,
2048,22,active,2024-03-21,,S72126N,"Nondisplaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",2,2024,false,
2049,22,active,2024-03-21,,S72126P,"Nondisplaced fracture of lesser trochanter of unspecified femur, subsequent encounter for closed fracture with malunion",2,2024,false,
2050,22,active,2024-03-21,,S72126Q,"Nondisplaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type I or II with malunion",2,2024,false,
2051,22,active,2024-03-21,,S72126R,"Nondisplaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",2,2024,false,
2052,22,active,2024-03-21,,S72126S,"Nondisplaced fracture of lesser trochanter of unspecified femur, sequela",2,2024,false,
2053,22,active,2024-03-21,,S7213,Apophyseal fracture of femur,2,2024,false,
2054,22,active,2024-03-21,,S72131,Displaced apophyseal fracture of right femur,2,2024,false,
2055,22,active,2024-03-21,,S72131A,"Displaced apophyseal fracture of right femur, initial encounter for closed fracture",2,2024,false,
2056,22,active,2024-03-21,,S72131B,"Displaced apophyseal fracture of right femur, initial encounter for open fracture type I or II",2,2024,false,
2057,22,active,2024-03-21,,S72131C,"Displaced apophyseal fracture of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",2,2024,false,
2058,22,active,2024-03-21,,S72131D,"Displaced apophyseal fracture of right femur, subsequent encounter for closed fracture with routine healing",2,2024,false,
2059,22,active,2024-03-21,,S72131E,"Displaced apophyseal fracture of right femur, subsequent encounter for open fracture type I or II with routine healing",2,2024,false,
2060,22,active,2024-03-21,,S72131F,"Displaced apophyseal fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",2,2024,false,
2061,22,active,2024-03-21,,S72131G,"Displaced apophyseal fracture of right femur, subsequent encounter for closed fracture with delayed healing",2,2024,false,
2062,22,active,2024-03-21,,S72131H,"Displaced apophyseal fracture of right femur, subsequent encounter for open fracture type I or II with delayed healing",2,2024,false,
2063,22,active,2024-03-21,,S72131J,"Displaced apophyseal fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",2,2024,false,
2064,22,active,2024-03-21,,S72131K,"Displaced apophyseal fracture of right femur, subsequent encounter for closed fracture with nonunion",2,2024,false,
2065,22,active,2024-03-21,,S72131M,"Displaced apophyseal fracture of right femur, subsequent encounter for open fracture type I or II with nonunion",2,2024,false,
2066,22,active,2024-03-21,,S72131N,"Displaced apophyseal fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",2,2024,false,
2067,22,active,2024-03-21,,S72131P,"Displaced apophyseal fracture of right femur, subsequent encounter for closed fracture with malunion",2,2024,false,
2068,22,active,2024-03-21,,S72131Q,"Displaced apophyseal fracture of right femur, subsequent encounter for open fracture type I or II with malunion",2,2024,false,
2069,22,active,2024-03-21,,S72131R,"Displaced apophyseal fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",2,2024,false,
2070,22,active,2024-03-21,,S72131S,"Displaced apophyseal fracture of right femur, sequela",2,2024,false,
2071,22,active,2024-03-21,,S72132,Displaced apophyseal fracture of left femur,2,2024,false,
2072,22,active,2024-03-21,,S72132A,"Displaced apophyseal fracture of left femur, initial encounter for closed fracture",2,2024,false,
2073,22,active,2024-03-21,,S72132B,"Displaced apophyseal fracture of left femur, initial encounter for open fracture type I or II",2,2024,false,
2074,22,active,2024-03-21,,S72132C,"Displaced apophyseal fracture of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",2,2024,false,
2075,22,active,2024-03-21,,S72132D,"Displaced apophyseal fracture of left femur, subsequent encounter for closed fracture with routine healing",2,2024,false,
2076,22,active,2024-03-21,,S72132E,"Displaced apophyseal fracture of left femur, subsequent encounter for open fracture type I or II with routine healing",2,2024,false,
2077,22,active,2024-03-21,,S72132F,"Displaced apophyseal fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",2,2024,false,
2078,22,active,2024-03-21,,S72132G,"Displaced apophyseal fracture of left femur, subsequent encounter for closed fracture with delayed healing",2,2024,false,
2079,22,active,2024-03-21,,S72132H,"Displaced apophyseal fracture of left femur, subsequent encounter for open fracture type I or II with delayed healing",2,2024,false,
2080,22,active,2024-03-21,,S72132J,"Displaced apophyseal fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",2,2024,false,
2081,22,active,2024-03-21,,S72132K,"Displaced apophyseal fracture of left femur, subsequent encounter for closed fracture with nonunion",2,2024,false,
2082,22,active,2024-03-21,,S72132M,"Displaced apophyseal fracture of left femur, subsequent encounter for open fracture type I or II with nonunion",2,2024,false,
2083,22,active,2024-03-21,,S72132N,"Displaced apophyseal fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",2,2024,false,
2084,22,active,2024-03-21,,S72132P,"Displaced apophyseal fracture of left femur, subsequent encounter for closed fracture with malunion",2,2024,false,
2085,22,active,2024-03-21,,S72132Q,"Displaced apophyseal fracture of left femur, subsequent encounter for open fracture type I or II with malunion",2,2024,false,
2086,22,active,2024-03-21,,S72132R,"Displaced apophyseal fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",2,2024,false,
2087,22,active,2024-03-21,,S72132S,"Displaced apophyseal fracture of left femur, sequela",2,2024,false,
2088,22,active,2024-03-21,,S72133,Displaced apophyseal fracture of unspecified femur,2,2024,false,
2089,22,active,2024-03-21,,S72133A,"Displaced apophyseal fracture of unspecified femur, initial encounter for closed fracture",2,2024,false,
2090,22,active,2024-03-21,,S72133B,"Displaced apophyseal fracture of unspecified femur, initial encounter for open fracture type I or II",2,2024,false,
2091,22,active,2024-03-21,,S72133C,"Displaced apophyseal fracture of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",2,2024,false,
2092,22,active,2024-03-21,,S72133D,"Displaced apophyseal fracture of unspecified femur, subsequent encounter for closed fracture with routine healing",2,2024,false,
2093,22,active,2024-03-21,,S72133E,"Displaced apophyseal fracture of unspecified femur, subsequent encounter for open fracture type I or II with routine healing",2,2024,false,
2094,22,active,2024-03-21,,S72133F,"Displaced apophyseal fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",2,2024,false,
2095,22,active,2024-03-21,,S72133G,"Displaced apophyseal fracture of unspecified femur, subsequent encounter for closed fracture with delayed healing",2,2024,false,
2096,22,active,2024-03-21,,S72133H,"Displaced apophyseal fracture of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing",2,2024,false,
2097,22,active,2024-03-21,,S72133J,"Displaced apophyseal fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",2,2024,false,
2098,22,active,2024-03-21,,S72133K,"Displaced apophyseal fracture of unspecified femur, subsequent encounter for closed fracture with nonunion",2,2024,false,
2099,22,active,2024-03-21,,S72133M,"Displaced apophyseal fracture of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",2,2024,false,
2100,22,active,2024-03-21,,S72133N,"Displaced apophyseal fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",2,2024,false,
2101,22,active,2024-03-21,,S72133P,"Displaced apophyseal fracture of unspecified femur, subsequent encounter for closed fracture with malunion",2,2024,false,
2102,22,active,2024-03-21,,S72133Q,"Displaced apophyseal fracture of unspecified femur, subsequent encounter for open fracture type I or II with malunion",2,2024,false,
2103,22,active,2024-03-21,,S72133R,"Displaced apophyseal fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",2,2024,false,
2104,22,active,2024-03-21,,S72133S,"Displaced apophyseal fracture of unspecified femur, sequela",2,2024,false,
2105,22,active,2024-03-21,,S72134,Nondisplaced apophyseal fracture of right femur,2,2024,false,
2106,22,active,2024-03-21,,S72134A,"Nondisplaced apophyseal fracture of right femur, initial encounter for closed fracture",2,2024,false,
2107,22,active,2024-03-21,,S72134B,"Nondisplaced apophyseal fracture of right femur, initial encounter for open fracture type I or II",2,2024,false,
2108,22,active,2024-03-21,,S72134C,"Nondisplaced apophyseal fracture of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",2,2024,false,
2109,22,active,2024-03-21,,S72134D,"Nondisplaced apophyseal fracture of right femur, subsequent encounter for closed fracture with routine healing",2,2024,false,
2110,22,active,2024-03-21,,S72134E,"Nondisplaced apophyseal fracture of right femur, subsequent encounter for open fracture type I or II with routine healing",2,2024,false,
2111,22,active,2024-03-21,,S72134F,"Nondisplaced apophyseal fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",2,2024,false,
2112,22,active,2024-03-21,,S72134G,"Nondisplaced apophyseal fracture of right femur, subsequent encounter for closed fracture with delayed healing",2,2024,false,
2113,22,active,2024-03-21,,S72134H,"Nondisplaced apophyseal fracture of right femur, subsequent encounter for open fracture type I or II with delayed healing",2,2024,false,
