condition_id,condition,condition_column_name,chronic_condition_type,condition_category,additional_logic,claims_qualification,inclusion_type,code_system,code
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14105S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14106S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14107S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14108S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14109S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14111S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14112S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14113S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14114S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14115S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14116S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14117S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14118S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14119S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14121S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14122S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14123S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14124S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14125S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14126S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14127S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14128S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14129S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14131S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14132S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14133S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14134S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14135S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14136S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14137S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14138S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14139S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14141S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14142S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14143S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14144S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14145S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14146S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14147S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14148S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14149S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14151S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14152S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14153S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14154S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14155S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14156S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14157S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14158S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14159S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S22009A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S22019A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S22029A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S22039A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S22049A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S22059A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S22069A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S22079A
